feature_id,layer,feature,syntax_example,clang_impl_point,upstream_analog,evidence,source_ref,msl_since,implement_status,notes
FE-1076,langopt,flag `-mno-madd4`,"-mno-madd4              Disable the generation of 4-operand madd.s, madd.d and related instructions.",Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1077,langopt,flag `-mno-memops`,-mno-memops             Disable generation of memop instructions,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1078,langopt,flag `-mno-movt`,-mno-movt               Disallow use of movt/movw pairs (ARM only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1079,langopt,flag `-mno-ms-bitfields`,-mno-ms-bitfields       Do not set the default structure layout to be compatible with the Microsoft ,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1080,langopt,flag `-mno-msa`,-mno-msa                Disable MSA ASE (MIPS only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1081,langopt,flag `-mno-mt`,-mno-mt                 Disable MT ASE (MIPS only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1082,langopt,flag `-mno-neg-immediates`,-mno-neg-immediates     Disallow converting instructions with negative immediates to their negation ,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1083,langopt,flag `-mno-nvj`,-mno-nvj                Disable generation of new-value jumps,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1084,langopt,flag `-mno-nvs`,-mno-nvs                Disable generation of new-value stores,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1085,langopt,flag `-mno-outline`,-mno-outline            Disable function outlining (AArch64 only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1086,langopt,flag `-mno-outline-atomics`,-mno-outline-atomics    Don't generate local calls to out-of-line atomic operations,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1087,langopt,flag `-mno-packets`,-mno-packets            Disable generation of instruction packets,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1088,langopt,flag `-mno-relax`,-mno-relax              Disable linker relaxation,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1089,langopt,flag `-mno-restrict-it`,-mno-restrict-it        Allow generation of complex IT blocks.,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1090,langopt,flag `-mno-save-restore`,-mno-save-restore       Disable using library calls for save and restore,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1091,langopt,flag `-mno-seses`,-mno-seses              Disable speculative execution side effect suppression (SESES),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1092,langopt,flag `-mno-stack-arg-probe`,-mno-stack-arg-probe    Disable stack probes which are enabled by default,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1093,langopt,flag `-mno-tgsplit`,-mno-tgsplit            Disable threadgroup split execution mode (AMDGPU only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1094,langopt,flag `-mno-tls-direct-seg-refs`,-mno-tls-direct-seg-refs,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1095,langopt,flag `-mno-unaligned-access`,-mno-unaligned-access   Force all memory accesses to be aligned (AArch32/AArch64 only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1096,langopt,flag `-mno-wavefrontsize64`,-mno-wavefrontsize64    Specify wavefront size 32 mode (AMDGPU only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1097,langopt,flag `-mnocrc`,-mnocrc                 Disallow use of CRC instructions (ARM only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1098,langopt,flag `-mnop-mcount`,-mnop-mcount            Generate mcount/__fentry__ calls as nops. To activate they need to be patche,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1099,langopt,flag `-mnvj`,-mnvj                   Enable generation of new-value jumps,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1100,langopt,flag `-mnvs`,-mnvs                   Enable generation of new-value stores,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1101,langopt,flag `-module-dependency-dir`,-module-dependency-dir <value>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1102,langopt,flag `-module-file-info`,-module-file-info       Provide information about a particular module file,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1103,langopt,flag `-momit-leaf-frame-pointer`,-momit-leaf-frame-pointer,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1104,langopt,flag `-moutline`,-moutline               Enable function outlining (AArch64 only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1105,langopt,flag `-moutline-atomics`,-moutline-atomics       Generate local calls to out-of-line atomic operations,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1106,langopt,flag `-mpacked-stack`,-mpacked-stack          Use packed stack layout (SystemZ only).,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1107,langopt,flag `-mpackets`,-mpackets               Enable generation of instruction packets,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1108,langopt,flag `-mpad-max-prefix-size`,-mpad-max-prefix-size=<value>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1109,langopt,flag `-mprefer-vector-width`,-mprefer-vector-width=<value>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1110,langopt,flag `-mqdsp6-compat`,-mqdsp6-compat          Enable hexagon-qdsp6 backward compatibility,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-1111,langopt,flag `-mrecord-mcount`,-mrecord-mcount         Generate a __mcount_loc section entry for each __fentry__ call.,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
